106	03~04	小葉菜類	油菜-日本小松葉	合格	臺中市政府衛生局	全聯實業股份有限公司-屏西店/臺中市沙鹿區鎮南路2段46號	
106	03~04	小葉菜類	菠菜	合格	臺中市政府衛生局	全聯實業股份有限公司-屏西店/臺中市沙鹿區鎮南路2段46號	
106	03~04	小葉菜類	小白菜	合格	臺中市政府衛生局	大買家國光店/臺中市大里區國光路二段710號	
106	03~04	小葉菜類	菠菜-250g	合格	臺中市政府衛生局	頂好超市/臺中市南區建成路1025-1031號1樓	
106	03~04	小葉菜類	青江白菜-青江	合格	臺中市政府衛生局	頂好超市/臺中市南區建成路1025-1031號1樓	
106	03~04	小葉菜類	小白菜-小白	合格	臺中市政府衛生局	頂好超市/臺中市南區建成路1025-1031號1樓	
106	03~04	小葉菜類	有機西芹	合格	新竹縣政府衛生局	旺來農產行/新竹縣新埔鎮鹿鳴里黃梨園40-1號	
106	03~04	小葉菜類	韭菜	合格	屏東縣政府衛生局	娜露灣水果專賣店/屏東縣屏東市中華路90號	
106	03~04	小葉菜類	地瓜葉	合格	連江縣衛生福利局	市攤-陳玉金/連江縣南竿鄉福澳村39號	
106	03~04	小葉菜類	有機轉型期小芥菜	合格	新竹縣政府衛生局	旺來農產行/新竹縣新埔鎮鹿鳴里黃梨園40-1號	
