產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
魔法對決,Wizards of the Coast LLC,PS4,輔15,"暴力,恐怖",2015-07-15
魔法對決,Wizards of the Coast LLC,PC線上,輔15,"暴力,恐怖",2015-07-15
角頭GATAO,唯晶數位娛樂股份有限公司,手機遊戲,輔15,"暴力,菸酒",2015-07-15
三國群英傳-法老王的詛咒,遊戲新幹線,PC線上,輔15,"暴力,菸酒,虛擬戀愛或結婚",2015-07-15
無雙之刃,移動新幹線,手機遊戲,輔12,"暴力,恐怖",2015-07-15
不可能的任務：失控國度,上癮科技股份有限公司,手機遊戲,輔15,"暴力,恐怖,不當言語",2015-07-15
星城Online - HD賓果彈珠台 49元,網銀國際股份有限公司,手機遊戲,輔12,棋牌益智,2015-07-15
宅神爺遊藝場,彩得線上娛樂股份有限公司,手機遊戲,輔15,棋牌益智,2015-07-15
巨神之戰,樂酷網路科技有限公司,手機遊戲,輔12,暴力,2015-07-16
哥吉拉 VS,台灣萬代南夢宮娛樂股份有限公司,PS4,輔12,暴力,2015-07-16
Brothers: A Tale of Two sons,505 Games,XboxOne,輔15,暴力,2015-07-17
天天跳一下,余金倍,手機遊戲,普,未涉及任何情節,2015-07-17
湛藍秘石(2048RPG),創樂遊戲股份有限公司,手機遊戲,輔12,棋牌益智,2015-07-18
神魔契約,頑石樂多有限公司,手機遊戲,輔12,暴力,2015-07-20
貓咪大戰爭繁體中文版,PONOS CROP.,手機遊戲,普,未涉及任何情節,2015-07-21
禁斷召喚！サモンマスター,育駿科技股份有限公司,手機遊戲,輔12,"暴力,棋牌益智",2015-07-21
澤諾尼亞S,Gamevil,手機遊戲,輔12,暴力,2015-07-21
蒼翼默示錄 刻之幻影 擴充版 中文版,沛亞企業有限公司,PSVITA,輔12,暴力,2015-07-21
TEMBO THE BADASS ELEPHANT,世雅育樂股份有限公司,PS4,輔12,"暴力,不當言語",2015-07-22
PSV 信長之野望･創造 with 威力加強版 (中文版),臺灣光榮特庫摩股份有限公司,PSVITA,普,未涉及任何情節,2015-07-22
PC 信長之野望･創造 with 威力加強版 (中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2015-07-22
TEMBO THE BADASS ELEPHANT,世雅育樂股份有限公司,XboxOne,輔12,"暴力,不當言語",2015-07-22
TEMBO THE BADASS ELEPHANT,世雅育樂股份有限公司,PC單機,輔12,"暴力,不當言語",2015-07-22
天書世界,遊戲浪潮股份有限公司,WEB,輔15,"暴力,不當言語,虛擬戀愛或結婚",2015-07-22
LINE:ONE PIECE秘寶尋航,台灣連線有限公司,手機遊戲,輔12,未涉及任何情節,2015-07-22
The Last Door,Game Troopers,手機遊戲,輔12,"暴力,恐怖",2015-07-23
Top Speed: Drag &amp; Fast Racing,T-Bull sp. z o. o.,PC單機,輔15,未涉及任何情節,2015-07-23
魔壊神 TRILLION (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,輔15,暴力,2015-07-23
瑯琊榜,優勢領航科技有限公司,WEB,輔15,未涉及任何情節,2015-07-23
快打旋風 V 封閉測試1,傑仕登股份有限公司,其他,輔15,暴力,2015-07-24
吞食天地,真好玩娛樂科技股份有限公司,手機遊戲,護,暴力,2015-07-24
蒼穹變,晶綺科技股份有限公司,手機遊戲,輔15,"性,暴力",2015-07-24
魔物獵人Frontier G 激武包狩獵包 (中文版),台灣索尼互動娛樂股份有限公司,PSVITA,輔15,暴力,2015-07-24
絕對絕望少女 槍彈辯駁 Another Episode(中日文合版),台灣索尼互動娛樂股份有限公司,PSVITA,限,"暴力,不當言語",2015-07-24
大乱闘スマッシュブラザーズ for Nintendo 3DS,NINTENDO (HONG KONG) LIMITED,N3DS,護,暴力,2015-07-24
星球大戰：指揮官,香港商悅動娛樂有限公司台灣分公司,手機遊戲,輔12,未涉及任何情節,2015-07-25
Abyss,Game Troopers,手機遊戲,普,未涉及任何情節,2015-07-26
龍語少女,酷玩線上股份有限公司,WEB,輔15,"暴力,棋牌益智,虛擬戀愛或結婚",2015-07-28
The Swindle,Curve Digital,XboxOne,護,暴力,2015-07-28
俠客風雲傳,河洛遊戲有限公司,PC單機,輔15,"暴力,菸酒,虛擬戀愛或結婚",2015-07-28
口袋楓之谷,蜂玩娛樂有限公司,手機遊戲,輔12,暴力,2015-07-30
無雙劍姬,摩利數位行銷股份有限公司,手機遊戲,輔15,暴力,2015-07-30
仙劍奇俠傳,優勢領航科技有限公司,手機遊戲,輔15,菸酒,2015-07-30
約會大作戰 Twin Edition (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,限,虛擬戀愛或結婚,2015-07-30
微光神獵,台灣萬代南夢宮娛樂股份有限公司,PSVITA,輔12,"性,暴力,虛擬戀愛或結婚",2015-07-30
F1一級方程式賽車2015,Ubisoft Limited,PS4,護,未涉及任何情節,2015-07-31
F1一級方程式賽車2015,Ubisoft Limited,XboxOne,護,未涉及任何情節,2015-07-31
F1一級方程式賽車2015,Ubisoft Limited,PC單機,護,未涉及任何情節,2015-07-31
Boggle,Ubisoft Limited,XboxOne,輔12,不當言語,2015-07-31
憤怒鳥2,Rovio Entertainment Ltd,手機遊戲,普,未涉及任何情節,2015-07-31
War1937,APPS1010 Limited,手機遊戲,輔12,未涉及任何情節,2015-08-01
小小恐龍世界,玩拾科技股份有限公司,手機遊戲,護,暴力,2015-08-01
新大話：月光寶盒,移動新幹線,手機遊戲,輔12,暴力,2015-08-01
愛養成2,果合資訊有限公司,手機遊戲,輔12,虛擬戀愛或結婚,2015-08-01
Albedo: Eyes from Outer Space,Merge Games Ltd,PS4,輔12,"暴力,菸酒",2015-08-03
Albedo: Eyes from Outer Space,Merge Games Ltd,XboxOne,輔12,"暴力,菸酒",2015-08-03
BS麻將,娛樂玩子科技股份有限公司,手機遊戲,輔15,棋牌益智,2015-08-03
Super Party Sports: Football,HandyGames,XboxOne,輔12,暴力,2015-08-04
Rare 精選輯,台灣微軟,XboxOne,限,"暴力,不當言語,反社會性",2015-08-04
軍師救我,新加坡商游騎互動私人有限公司,手機遊戲,輔12,未涉及任何情節,2015-08-04
三國群英傳2.5 online 幻想三國,宇峻奧汀科技股份有限公司,PC線上,輔15,"暴力,不當言語,虛擬戀愛或結婚",2015-08-05
聖城戰記,星采數位科技有限公司,手機遊戲,輔12,未涉及任何情節,2015-08-05
Grow Home,Ubisoft Limited,PS4,普,未涉及任何情節,2015-08-05
Grow Home,Ubisoft Limited,PC單機,普,未涉及任何情節,2015-08-05
星城Online - HD雅典娜PC包 49元,網銀國際股份有限公司,PC線上,輔12,棋牌益智,2015-08-05
第一神劍,臺灣英旗互動娛樂有限公司,手機遊戲,輔15,未涉及任何情節,2015-08-06
金猴爺老虎機,鈊象電子股份有限公司,手機遊戲,輔12,棋牌益智,2015-08-06
极速赛车,AE Mobile,手機遊戲,普,未涉及任何情節,2015-08-07
GTO Racing,AE Mobile,手機遊戲,普,未涉及任何情節,2015-08-07
我是喉科小医生 - 拯救喉咙,AE Mobile,手機遊戲,普,未涉及任何情節,2015-08-07
Words Guess,AE Mobile,手機遊戲,普,未涉及任何情節,2015-08-07
偷看男友手機,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,"菸酒,虛擬戀愛或結婚",2015-08-09
小小星戰,一起遊戲科技股份有限公司,手機遊戲,護,未涉及任何情節,2015-08-10
LINE 烏法魯天地,台灣連線有限公司,手機遊戲,普,未涉及任何情節,2015-08-10
Kings Quest: Adventures of Graham,Activision,XboxOne,輔12,暴力,2015-08-11
LINE Toys,台灣連線有限公司,手機遊戲,普,未涉及任何情節,2015-08-11
武媚娘傳奇,辣椒方舟移動數位股份有限公司,手機遊戲,護,棋牌益智,2015-08-12
Twins Minigame,Game Troopers,手機遊戲,普,未涉及任何情節,2015-08-12
Kings Quest: Adventures of Graham,Activision,Xbox360,輔12,暴力,2015-08-12
Kings Quest: Adventures of Graham,Activision,PS3,輔12,暴力,2015-08-12
Kings Quest: Adventures of Graham,Activision,PS4,輔12,暴力,2015-08-12
天書世界,在線科技,WEB,輔15,未涉及任何情節,2015-08-12
The Sims™ 4 冰酷廚房組合,Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔15,"性,暴力,虛擬戀愛或結婚",2015-08-12
Hacknet,Electronic Arts Asia Pacific Pte Ltd,PC單機,限,不當言語,2015-08-12
英雄無限,金斗雲遊戲股份有限公司,手機遊戲,輔12,暴力,2015-08-13
雷霆突擊,台灣競舞娛樂有限公司,手機遊戲,輔15,暴力,2015-08-13
代號：雷霆行動,臺灣英旗互動娛樂有限公司,手機遊戲,護,未涉及任何情節,2015-08-13
Super Mega Baseball: Extra Innings,Metalhead Software Inc.,XboxOne,普,未涉及任何情節,2015-08-14
Coin Mania - Lucky Dozer,AE Mobile,手機遊戲,普,未涉及任何情節,2015-08-14
喪屍之戰,超好玩科技有限公司,手機遊戲,輔12,"暴力,恐怖,菸酒",2015-08-14
Plague Inc: Evolved (瘟疫公司),Ndemic Creations,XboxOne,輔12,未涉及任何情節,2015-08-17
鹿神,Crescent Moon Games,XboxOne,輔12,未涉及任何情節,2015-08-17
Dungeon of the Endless,Amplitude Studios,XboxOne,護,暴力,2015-08-18
絕地戰兵 (中英文合版),台灣索尼互動娛樂股份有限公司,PS4,限,暴力,2015-08-18
白雪王子太犯規!,糖心數位娛樂股份有限公司,手機遊戲,普,虛擬戀愛或結婚,2015-08-18
R2,樂意傳播股份有限公司,PC線上,輔15,"暴力,恐怖",2015-08-19
Battle Islands,505 Games,PS4,輔12,暴力,2015-08-19
Q戰三國,玩客數位科技有限公司,WEB,輔12,未涉及任何情節,2015-08-19
冒險王2,黑馬數位科技股份有限公司,手機遊戲,輔12,"暴力,虛擬戀愛或結婚",2015-08-19
龍戰爭,晶綺科技股份有限公司,手機遊戲,輔12,"性,暴力,棋牌益智",2015-08-20
主宰者,酷玩線上股份有限公司,WEB,輔15,暴力,2015-08-20
射鵰英雄傳,艾玩天地互動娛樂科技股份有限公司,PC線上,輔15,"性,暴力,菸酒,不當言語,虛擬戀愛或結婚",2015-08-20
神之契約,中華網龍股份有限公司,手機遊戲,輔12,棋牌益智,2015-08-20
Trine 3: The Artifact of Power (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔12,暴力,2015-08-20
權傾天下,育駿科技股份有限公司,WEB,輔15,恐怖,2015-08-21
Clash,FennecFox Entertainment,XboxOne,護,暴力,2015-08-21
千年盛世,暢想數位有限公司,WEB,輔15,"暴力,虛擬戀愛或結婚",2015-08-21
權傾天下,香港商記憶維基有限公司台灣分公司,WEB,輔15,恐怖,2015-08-21
七龍珠 XENOVERSE,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,暴力,2015-08-21
三國編年史,渠遊科技有限公司,WEB,輔12,暴力,2015-08-24
境界之詩Tactics,希娜科技藝術股份有限公司,手機遊戲,輔12,暴力,2015-08-24
MADDEN NFL 16 (DIGITAL FULL GAME),Electronic Arts Asia Pacific Pte Ltd,Xbox360,普,未涉及任何情節,2015-08-25
MADDEN NFL 16 (DIGITAL FULL GAME),Electronic Arts Asia Pacific Pte Ltd,XboxOne,普,未涉及任何情節,2015-08-25
Beyond Eyes,Team17 Digital Ltd.,XboxOne,護,未涉及任何情節,2015-08-25
冤罪殺機: 決定版,Epicsoft (Hong Kong) Limited,PS4,限,"暴力,恐怖,不當言語",2015-08-25
冤罪殺機: 決定版,Epicsoft (Hong Kong) Limited,XboxOne,限,"暴力,恐怖,不當言語",2015-08-25
戰爭機器 究極版,台灣微軟,XboxOne,限,"暴力,恐怖",2015-08-25
新瑪奇英雄傳,台灣競舞娛樂有限公司,PC線上,輔15,暴力,2015-08-25
直到黎明 (中英文合版),台灣索尼互動娛樂股份有限公司,PS4,限,"性,暴力,不當言語",2015-08-25
怪物殺機,酷樂石軟體股份有限公司,手機遊戲,輔12,暴力,2015-08-25
MADDEN NFL 16 (DIGITAL FULL GAME),Electronic Arts Asia Pacific Pte Ltd,PS3,普,未涉及任何情節,2015-08-26
MADDEN NFL 16 (DIGITAL FULL GAME),Electronic Arts Asia Pacific Pte Ltd,PS4,普,未涉及任何情節,2015-08-26
文明爭戰,NEXON KOREA,手機遊戲,輔12,未涉及任何情節,2015-08-26
Goat Simulator: Mmore Goatz Edition,Double Eleven Limited,Xbox,輔12,暴力,2015-08-26
瑯琊榜,在線科技,WEB,輔15,未涉及任何情節,2015-08-26
Lara Croft GO,Square Enix Ltd,手機遊戲,輔12,"暴力,恐怖",2015-08-27
迪士尼 幻甜 夢 點,Disney,其他,普,棋牌益智,2015-08-27
羅馬傳奇SLOTS,好玩家股份有限公司,手機遊戲,護,棋牌益智,2015-08-27
大英雄,伊凡達科技股份有限公司,手機遊戲,輔12,"性,暴力,虛擬戀愛或結婚",2015-08-27
閃亂神樂：少女們的抉擇 (繁體中文版),台灣索尼互動娛樂股份有限公司,PSVITA,限,性,2015-08-27
閃亂神樂：少女們的抉擇 (繁體中文版),台灣索尼互動娛樂股份有限公司,PS4,限,性,2015-08-27
老子有錢Online-經典斯洛包(虛擬),銀河線上股份有限公司,WEB,輔12,棋牌益智,2015-08-27
主宰者,育駿科技股份有限公司,WEB,輔15,暴力,2015-08-27
CSI: SLOTS,Gameloft,手機遊戲,輔12,"暴力,菸酒,毒品",2015-08-28
CSI: SLOTS,Gameloft,PC單機,輔12,"暴力,菸酒,毒品",2015-08-28
Nova-111,Curve Digital,XboxOne,護,未涉及任何情節,2015-08-28
Battle Islands,505 Games,XboxOne,輔12,暴力,2015-08-28
武魂2,香港商雲起遊戲代理有限公司台灣分公司,PC線上,輔15,"暴力,恐怖,虛擬戀愛或結婚",2015-08-28
Risen 3: Titan Lords - Enhanced Edition,Koch Media GmbH,PS4,限,"性,暴力,菸酒,不當言語",2015-08-28
中二病拯救世界,熱酷科技有限公司,手機遊戲,輔12,未涉及任何情節,2015-08-30
石靈王,香港商六浪有限公司,手機遊戲,護,未涉及任何情節,2015-08-31
艾德爾冒險,龍成網路有限公司,手機遊戲,輔12,未涉及任何情節,2015-08-31
澳門老虎機,果合資訊有限公司,手機遊戲,輔15,棋牌益智,2015-08-31
"Guns, Gore and Cannoli",Crazy Monkey Studios BVBA,XboxOne,輔15,暴力,2015-09-01
Monkey Pirates,Henchmen Studio,XboxOne,護,未涉及任何情節,2015-09-01
合金英雄,移動新幹線,手機遊戲,輔12,"暴力,恐怖",2015-09-01
愛門羅,League of Geeks,PS4,護,暴力,2015-09-01
蒼之騎士團,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,2015-09-01
Candy Crush Soda Saga,King.com Limited,PC單機,普,未涉及任何情節,2015-09-01
笨鸟先飞,AE Mobile,手機遊戲,普,未涉及任何情節,2015-09-01
新功夫世界Online 完美版,台灣匯思有限公司,PC線上,輔12,暴力,2015-09-01
Candy Crush Soda Saga,King.com Limited,手機遊戲,普,未涉及任何情節,2015-09-01
星際大戰：銀河戰將,Electronic Arts,手機遊戲,輔12,暴力,2015-09-01
Brothers: A Tale of Two Sons,台灣索尼互動娛樂股份有限公司,PS4,輔15,暴力,2015-09-02
王者之歌,唯晶數位娛樂股份有限公司,手機遊戲,輔12,暴力,2015-09-02
混沌與秩序2：末日救贖,Gameloft,手機遊戲,輔12,暴力,2015-09-02
混沌與秩序2：末日救贖,Gameloft,PC單機,輔12,暴力,2015-09-02
金鑽樂園,茂為歐買尬數位科技股份有限公司,手機遊戲,輔15,棋牌益智,2015-09-02
潛龍諜影V幻痛(PC數位下載版),科樂美數碼娛樂有限公司,PC單機,限,"性,暴力,恐怖,菸酒",2015-09-02
英帕斯戰記,Seed Studio inc.,手機遊戲,輔12,"暴力,棋牌益智",2015-09-02
潛龍諜影V幻痛(亞洲日文版),科樂美數碼娛樂有限公司,PS4,限,"性,暴力,恐怖,菸酒",2015-09-02
潛龍諜影V幻痛(亞洲英文版),科樂美數碼娛樂有限公司,XboxOne,限,"性,暴力,恐怖,菸酒",2015-09-02
潛龍諜影V幻痛(亞洲英文版),科樂美數碼娛樂有限公司,PS3,限,"性,暴力,恐怖,菸酒",2015-09-02
潛龍諜影V幻痛(亞洲日文版),科樂美數碼娛樂有限公司,PS3,限,"性,暴力,恐怖,菸酒",2015-09-02
潛龍諜影V幻痛(亞洲英文版),科樂美數碼娛樂有限公司,PS4,限,"性,暴力,恐怖,菸酒",2015-09-02
武俠風雲傳,Enjoymobile Technology Limited,手機遊戲,輔12,未涉及任何情節,2015-09-03
HERO穿越英雄,台灣競舞娛樂有限公司,手機遊戲,輔15,暴力,2015-09-03
9局職棒經理人,Com2uS,手機遊戲,普,未涉及任何情節,2015-09-03
瘋狂麥斯,傑仕登股份有限公司,PS4,限,"暴力,不當言語",2015-09-04
瘋狂麥斯,傑仕登股份有限公司,XboxOne,限,"暴力,不當言語",2015-09-04
瘋狂麥斯,傑仕登股份有限公司,PC單機,限,"暴力,不當言語",2015-09-04
Pixel Piracy,505 Games,XboxOne,輔12,"暴力,菸酒,不當言語",2015-09-04
深海惡夢 : 被詛咒的心,台灣微軟,XboxOne,輔12,"暴力,菸酒",2015-09-04
刀鋒女神,真好玩娛樂科技股份有限公司,手機遊戲,輔12,暴力,2015-09-04
魔天記,壹柒摩百數位科技股份有限公司,手機遊戲,輔15,"暴力,虛擬戀愛或結婚",2015-09-08
EA SPORTS™ FIFA 16 下載試玩版,Electronic Arts Asia Pacific Pte Ltd,PC單機,護,未涉及任何情節,2015-09-08
EA SPORTS™ FIFA 16 下載試玩版,Electronic Arts Asia Pacific Pte Ltd,Xbox360,護,未涉及任何情節,2015-09-08
EA SPORTS™ FIFA 16 下載試玩版,Electronic Arts Asia Pacific Pte Ltd,XboxOne,護,未涉及任何情節,2015-09-08
EA SPORTS™ FIFA 16 下載試玩版,Electronic Arts Asia Pacific Pte Ltd,PS4,護,未涉及任何情節,2015-09-08
天龍八部 Web,優勢領航科技有限公司,WEB,輔15,未涉及任何情節,2015-09-08
撕紙小郵差: 拆封(中文版),台灣索尼互動娛樂股份有限公司,PS4,普,菸酒,2015-09-08
Lovers in a Dangerous Spacetime,Asteroid Base Inc.,XboxOne,輔12,暴力,2015-09-09
EA SPORTS™ FIFA 16 下載試玩版,Electronic Arts Asia Pacific Pte Ltd,PS3,護,未涉及任何情節,2015-09-09
格鬥寶貝,艾玩天地互動娛樂科技股份有限公司,手機遊戲,護,暴力,2015-09-10
書劍恩仇錄,一起遊戲科技股份有限公司,WEB,輔12,未涉及任何情節,2015-09-10
敲敲打打,冰河覺醒股份有限公司,手機遊戲,普,未涉及任何情節,2015-09-10
Zombie X Snake,歐洛拉科技有限公司,手機遊戲,護,未涉及任何情節,2015-09-10
BS七撲克,娛樂玩子科技股份有限公司,手機遊戲,輔15,棋牌益智,2015-09-11
槍戰的邂逅,金斗雲遊戲股份有限公司,手機遊戲,輔12,暴力,2015-09-11
我是耳朵小医生 - 拯救耳朵,AE Mobile,手機遊戲,普,未涉及任何情節,2015-09-11
画个火柴人 / Draw a Stickman: EPIC,Hitcents,XboxOne,普,未涉及任何情節,2015-09-11
Huuuge娛樂城,Huuuge Games,手機遊戲,輔15,棋牌益智,2015-09-11
填字游戏,Gavin Cheung,手機遊戲,普,未涉及任何情節,2015-09-12
我的學妹不可能那麼萌,哆啦數位科技有限公司,手機遊戲,普,未涉及任何情節,2015-09-12
Johnny\'s Payday Panic,Office Create Corp.,N3DS,普,未涉及任何情節,2015-09-14
夢幻西遊,台灣競舞娛樂有限公司,手機遊戲,輔12,"暴力,虛擬戀愛或結婚",2015-09-14
三國好棒棒,育駿科技股份有限公司,手機遊戲,輔12,棋牌益智,2015-09-14
全民戰警3D,壹柒摩百數位科技股份有限公司,手機遊戲,輔12,暴力,2015-09-14
我是鼻科小医生 - 拯救鼻子,AE Mobile,手機遊戲,普,未涉及任何情節,2015-09-14
虹彩六號：圍攻行動,Ubisoft Limited,PC單機,限,"暴力,不當言語,反社會性",2015-09-15
虹彩六號：圍攻行動,Ubisoft Limited,PS4,限,"暴力,不當言語,反社會性",2015-09-15
虹彩六號：圍攻行動,Ubisoft Limited,XboxOne,限,"暴力,反社會性",2015-09-15
NHL 16 (DIGITAL FULL GAME),Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔12,暴力,2015-09-15
Destiny: The Taken King,Activision,PS3,輔15,"暴力,不當言語,反社會性",2015-09-15
Destiny: The Taken King,Activision,PS4,輔15,"暴力,不當言語,反社會性",2015-09-15
Destiny: The Taken King,Activision,Xbox360,輔15,"暴力,不當言語,反社會性",2015-09-15
Destiny: The Taken King,Activision,XboxOne,輔15,"暴力,不當言語,反社會性",2015-09-15
極限競速6,台灣微軟,XboxOne,普,未涉及任何情節,2015-09-15
仙劍客棧,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,2015-09-15
Pumped BMX +,Curve Digital,XboxOne,普,暴力,2015-09-15
三國大亨,NEXON KOREA,手機遊戲,輔12,未涉及任何情節,2015-09-15
劍俠情緣·兵器譜,移動城堡娛樂科技股份有限公司,WEB,輔12,"暴力,虛擬戀愛或結婚",2015-09-15
有殺氣童話,晶綺科技股份有限公司,手機遊戲,輔15,"性,暴力",2015-09-15
基因特色比對,Chung-E Wang,PC單機,普,未涉及任何情節,2015-09-15
戰國GOGOGO,摩利數位行銷股份有限公司,手機遊戲,輔12,暴力,2015-09-15
Love危險關係,糖心數位娛樂股份有限公司,手機遊戲,護,虛擬戀愛或結婚,2015-09-15
蒼穹紀元,黑馬數位科技股份有限公司,手機遊戲,輔15,未涉及任何情節,2015-09-16
水晶契約：Magic ＆ Cannon,DeNA HONG KONG LIMITED,手機遊戲,護,未涉及任何情節,2015-09-16
我是喉科小医生 - 治疗喉咙,AE Mobile,手機遊戲,普,未涉及任何情節,2015-09-16
失望失业者,Lee Yunseok,PC單機,限,"性,菸酒,不當言語",2015-09-16
戰艦世界 （World of Warships）,Wargaming.net,PC線上,護,未涉及任何情節,2015-09-17
世界足球2016 (REAL FOOTBALL 2016),Gameloft,手機遊戲,護,未涉及任何情節,2015-09-17
神魔東遊,艾肯娛樂股份有限公司,手機遊戲,輔12,未涉及任何情節,2015-09-17
野蠻世界娛樂城,聖祐遊戲股份有限公司,手機遊戲,輔12,"性,棋牌益智",2015-09-17
PS4 戰國無雙４ Empires,臺灣光榮特庫摩股份有限公司,PS4,輔15,"暴力,菸酒",2015-09-17
PSV 戰國無雙４ Empires,臺灣光榮特庫摩股份有限公司,PSVITA,輔15,"暴力,菸酒",2015-09-17
星光繼承者,Disney,手機遊戲,普,未涉及任何情節,2015-09-17
將軍令,樂遊娛樂科技有限公司,WEB,護,未涉及任何情節,2015-09-17
親愛的我把寶貝變大了,晶綺科技股份有限公司,手機遊戲,輔12,暴力,2015-09-17
迪士尼無限世界 3.0 新手入門包,華星科藝股份有限公司,Xbox360,護,暴力,2015-09-17
迪士尼無限世界 3.0 新手入門包,華星科藝股份有限公司,XboxOne,護,暴力,2015-09-17
迪士尼無限世界 3.0 新手入門包,華星科藝股份有限公司,PS3,護,暴力,2015-09-17
迪士尼無限世界 3.0 新手入門包,華星科藝股份有限公司,PS4,護,暴力,2015-09-17
迪士尼無限世界 3.0 遊戲組合 腦筋急轉彎,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 艾斯納,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 驚驚,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 凱南,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 紅褲米奇,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 米妮,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 花木蘭,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 歐比王,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 雪寶,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 柯拉,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 薩繽,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 憂憂,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 山姆費林,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 尤達,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 札爾巴,華星科藝股份有限公司,其他,護,暴力,2015-09-17
PES2016,科樂美數碼娛樂有限公司,PS3,普,未涉及任何情節,2015-09-17
PES2016,科樂美數碼娛樂有限公司,PS4,普,未涉及任何情節,2015-09-17
PES2016,科樂美數碼娛樂有限公司,XboxOne,普,未涉及任何情節,2015-09-17
PES2016,科樂美數碼娛樂有限公司,PC單機,普,未涉及任何情節,2015-09-17
魔界戰記5 繁體中文版,台灣索尼互動娛樂股份有限公司,PS4,輔12,"性,暴力,不當言語",2015-09-17
Inside My Radio,Iceberg Interactive,XboxOne,護,未涉及任何情節,2015-09-18
Inside My Radio,Seaven Studio,XboxOne,輔12,暴力,2015-09-18
王的女人,真好玩娛樂科技股份有限公司,手機遊戲,輔12,暴力,2015-09-18
Skylanders SuperChargers Racing,Activision,Wii,護,未涉及任何情節,2015-09-20
Skylanders SuperChargers Racing,Activision,N3DS,護,未涉及任何情節,2015-09-20
Skylanders SuperChargers,Activision,PS3,護,未涉及任何情節,2015-09-20
Skylanders SuperChargers,Activision,PS4,護,未涉及任何情節,2015-09-20
Skylanders SuperChargers,Activision,Xbox360,護,未涉及任何情節,2015-09-20
Skylanders SuperChargers,Activision,XboxOne,護,未涉及任何情節,2015-09-20
Skylanders SuperChargers,Activision,WiiU,護,未涉及任何情節,2015-09-20
iO,Gamious B.V.,XboxOne,普,未涉及任何情節,2015-09-20
Sky Cue Club: 8 &amp; 9 Ball Pool + Billiards + Snooker,Gubics Zoltán,手機遊戲,普,未涉及任何情節,2015-09-21
夢王國與沉睡中的 100 位王子殿下,樂無極整合行銷股份有限公司,手機遊戲,輔12,虛擬戀愛或結婚,2015-09-22
EA SPORTS™ FIFA 16 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16豪華版(Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16超級豪華版 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,XboxOne,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16豪華版 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,XboxOne,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16超級豪華版(Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,XboxOne,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS4,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16豪華版(Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS4,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16超級豪華版(Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS4,護,未涉及任何情節,2015-09-22
EA SPORTS™ FIFA 16,Electronic Arts Asia Pacific Pte Ltd,PS4,護,未涉及任何情節,2015-09-22
