smeetingDate,meetingRoom,meetingTypeName,jointCommittee,meetingName,meetingContent,legislatorNameList,
104/12/07,紅樓302會議室,司法及法制委員會,無,立法院第8屆第8會期司法及法制委員會第11次全體委員會議,繼續併案審查(一)司法院、行政院函請審議「人民觀審試行條例草案」、(二)委員謝國樑等28人擬具「人民觀審試行條例草案」、(三) 委員田秋堇等21人擬具「陪審團法草案」、（四）委員吳宜臻等20人擬具「國民參與刑事審判法草案」、（五）委員柯建銘等26人擬具「國民參與刑事審判法草案」及（六）委員呂學樟等58人擬具「人民參與審判試行條例草案」案。,,
104/12/07,九樓大禮堂,財政委員會,無,立法院第8屆第8會期財政委員會第14次全體委員會議,邀請金融監督管理委員會曾主任委員銘宗就「臺灣與東南亞國家洽簽金融監理合作備忘錄(MOU)情形暨臺灣金融業於東南亞市場發展之現況與前景」專題報告，並備質詢。(12月7日及9日兩天一次會),賴士葆;吳秉叡;許添財;林德福;盧秀燕;薛凌;孫大千;羅明才;李應元;潘維剛;陳亭妃;王惠美;黃昭順;葉津鈴;張慶忠;費鴻泰;呂學樟;陳歐珀,
104/12/07,紅樓202會議室,內政委員會,無,立法院第8屆第8會期內政委員會第22次全體委員會議,一、審查行政院函請審議「不動產估價師法第八條條文修正草案」案。 二、審查委員林佳龍等16人擬具「不動產估價師法第八條條文修正草案」案。 三、審查本院委員謝國樑等21人擬具「都市計畫法第四十二條及第四十五條條文修正草案」案。 四、審查本院委員馬文君等21人擬具「都市計畫法第四十二條及第四十五條條文修正草案」案。 五、審查本院委員許智傑等18人擬具「都市計畫法第四十二條及第四十五條條文修正草案」案。 六、審查本院委員顏寬恒等23人擬具「都市計畫法第四十二條及第四十五條條文修正草案」案。 七、審查本院委員楊玉欣等32人擬具「都市計畫法第四十二條及第四十六條條文修正草案」案。,莊瑞雄;李俊俋;鄭天財Sra．Kacaw;段宜康;陳歐珀;林德福;盧秀燕;李貴敏;呂學樟;陳亭妃;葉津鈴;黃昭順;張慶忠;潘維剛;盧嘉辰;陳明文;陳怡潔;楊玉欣;周倪安;姚文智;陳其邁;許添財;鄭天財Sra．Kacaw,
104/12/08,紅樓201會議室,程序委員會,無,第8屆第8會期程序委員會第13次會議,審定本院第8屆第8會期第13次會議議事日程及處理 人民請願案,陳碧涵,
104/12/09,紅樓202會議室,內政委員會,無,立法院第8屆第8會期內政委員會第23次全體委員會議,邀請內政部部長陳威仁、法務部及外交部針對「從台灣民政府看未立案團體發行身分證件並辦理募資之適法性」進行專題報告並備質詢，另請衛生福利部派員列席備詢。,莊瑞雄;李俊俋;陳怡潔;葉宜津;段宜康;周倪安;張慶忠;李桐豪;陳歐珀;葉津鈴;姚文智;簡東明;許添財;盧嘉辰;陳亭妃;陳其邁,
104/12/09,紅樓201會議室,交通委員會,無,立法院第8屆第8會期交通委員會第13次全體委員會議,邀請國家通訊傳播委員會主任委員石世豪列席針對「分組付費」相關辦法訂定之規劃構想提出報告，並備質詢。,陳歐珀;李昆澤;陳素月;羅淑蕾;葉宜津;李鴻鈞;許添財;陳怡潔;葉津鈴;周倪安;李桐豪;管碧玲,
104/12/09,九樓大禮堂,財政委員會,無,立法院第8屆第8會期財政委員會第14次全體委員會議,審查「中華民國103年度中央政府總決算審核報告（含附屬單位決算及綜計表）案」關於行政院主計總處、審計部主管、財政部主管（含附屬單位決算營業及非營業特種基金部分）、補助直轄市及縣市政府、災害準備金、第二預備金。(12月7日及9日兩天一次會),許添財;吳秉叡;盧秀燕;林德福;薛凌;李應元;賴士葆;李桐豪;潘維剛;羅明才,
104/12/10,紅樓101會議室,經濟委員會,無,立法院第8屆第8會期經濟委員會第13次全體委員會議,邀請經濟部部長報告「擬開放中資投資我國IC設計產業歷次會議、相關規劃，與對我國IC設計業者影響評估」，並備質詢；並邀請科技部、勞動部、行政院大陸委員會、國家安全局派員列席。（12月7日、10日二天一次會）,高志鵬;李貴敏;陳明文;楊瓊瓔;葉津鈴;丁守中;邱議瑩;賴士葆;廖正井;陳碧涵;呂學樟,
104/12/10,紅樓302會議室,司法及法制委員會,無,立法院第8屆第8會期司法及法制委員會第11次全體委員會議,繼續審查委員李貴敏等18人擬具「刑事訴訟法第十七條條文修正草案」案。,,
104/12/15,紅樓201會議室,程序委員會,無,第8屆第8會期程序委員會第14次會議,審定本院第8屆第8會期第14次會議議事日程及處理 人民請願案,王育敏,
105/03/02,紅樓201會議室,交通委員會,無,立法院第9屆第1會期交通委員會第1次全體委員會議,選舉第9屆第1會期本會召集委員,,
105/03/02,紅樓202會議室,內政委員會,無,立法院第9屆第1會期內政委員會第1次全體委員會議,選舉本會召集委員,,
105/03/02,九樓大禮堂,財政委員會,無,立法院第9屆第1會期財政委員會第1次全體委員會議,選舉立法院第9屆第1會期本會召集委員,,
105/03/02,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第1會期社會福利及衛生環境委員會第1次全體委員會議,選舉第9屆第1會期本會召集委員,,
105/03/02,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會第1次全體委員會議,選舉第9屆第1會期本會召集委員,,
105/03/02,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第1會期教育及文化委員會第1次全體委員會議,選舉第9屆第1會期本會召集委員,,
105/03/02,紅樓101會議室,經濟委員會,無,立法院第9屆第1會期經濟委員會第1次全體委員會議,選舉立法院第9屆第1會期本會召集委員,,
105/03/02,紅樓301會議室,外交及國防委員會,無,立法院第9屆第1會期外交及國防委員會第1次全體委員會議,選舉第9屆第1會期本會召集委員,,
105/03/07,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會第2次全體委員會議,一、審查行政院函請審議「洗錢防制法第三條及第十七條條文修正草案」、「貪污治罪條例第六條之一及第二十條條文修正草案」、「通訊保障及監察法第五條及第三十四條條文修正草案」暨「證人保護法第二條及第二十三條條文修正草案」案。二、審查行政院函請審議「公職人員利益衝突迴避法修正草案」案。,柯建銘;段宜康;林為洲;蔡易餘;周陳秀霞;周春米;許毓仁;顧立雄;許淑華;陳亭妃;尤美女;黃偉哲;林德福;劉櫂豪;林俊憲;賴士葆;孔文吉;徐國勇;徐永明;盧秀燕;簡東明Uliw．Qaljupayare;洪慈庸;呂孫綾;葉宜津;蔣乃辛;羅明才;邱志偉;王惠美;陳明文;管碧玲;何欣純;高金素梅;姚文智;莊瑞雄;呂玉玲;張麗善;陳歐珀;顏寬恒;張宏陸,
105/03/07,紅樓301會議室,外交及國防委員會,無,立法院第9屆第1會期外交及國防委員會第2次全體委員會議（增列議程）,下午：邀請國防部部長高廣圻率憲兵指揮部指揮官、法務部部長羅瑩雪報告「憲兵非法搜查事件」，並備質詢。,王定宇;呂孫綾;江啟臣;陳亭妃;馬文君;林昶佐;羅致政;徐國勇;呂玉玲;蔡易餘;蔡適應;管碧玲;林俊憲;何欣純;劉世芳;邱志偉;尤美女;顧立雄,
105/03/07,九樓大禮堂,財政委員會,無,立法院第9屆第1會期財政委員會第2次全體委員會議,105年3月7日（星期一） 邀請金融監督管理委員會王主任委員儷玲率所屬機關首長暨中央存款保險股份有限公司董事長、總經理、監管相關機構有關之財團法人、臺灣證券交易所股份有限公司、臺灣期貨交易所股份有限公司、臺灣集中保管結算所股份有限公司負責人等列席業務報告，並備質詢。 (105年3月7日（星期一）、3月9日（星期三）及3月10日（星期四）上午9時至12時、下午2時30分至5時30分【三天一次會】),曾銘宗;吳秉叡;賴士葆;徐國勇;余宛如;盧秀燕;王榮璋;李應元;黃國昌;費鴻泰;羅明才;陳賴素美;江啟臣;蕭美琴;陳歐珀;黃偉哲;顏寬恒;簡東明Uliw．Qaljupayare;劉櫂豪;林俊憲;徐永明;孔文吉;邱志偉;林為洲;蔣乃辛;周陳秀霞;徐榛蔚;王惠美;管碧玲;何欣純;高金素梅;張麗善;鄭天財Sra．Kacaw;呂玉玲;江永昌,
105/03/07,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第1會期教育及文化委員會第2次全體委員會議,邀請教育部部長列席報告業務概況，並備質詢。,蘇巧慧;許智傑;鍾佳濱;柯志恩;黃國書;吳思瑤;蔣乃辛;張廖萬堅;高金素梅;鄭麗君;何欣純;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;陳學聖;林為洲;蕭美琴;賴瑞隆;賴士葆;盧秀燕;陳歐珀;洪慈庸;陳宜民;吳秉叡;邱志偉;劉櫂豪;林俊憲;李昆澤;江啟臣;孔文吉;黃偉哲;鄭天財Sra．Kacaw;徐榛蔚;顏寬恒;簡東明Uliw．Qaljupayare;黃昭順;徐永明;陳雪生;周陳秀霞;羅明才;吳焜裕;陳明文;王惠美;管碧玲;陳亭妃;徐國勇;張麗善;呂玉玲;姚文智,
105/03/07,紅樓201會議室,交通委員會,無,立法院第9屆第1會期交通委員會第2次全體委員會議,邀請交通部部長陳建宇列席報告業務概況，並備質詢。(3月7日、9日及10日三天一次會),鄭寶清;陳歐珀;李昆澤;劉櫂豪;顏寬恒;蕭美琴;林俊憲;簡東明Uliw．Qaljupayare;鄭天財Sra．Kacaw;鄭運鵬;葉宜津;陳雪生;陳素月;李鴻鈞;趙正宇;江啟臣;鍾佳濱;徐榛蔚;邱志偉;孔文吉;黃昭順;賴士葆;洪慈庸;賴瑞隆;徐永明;林為洲;盧秀燕;蔣乃辛;周陳秀霞;羅明才;黃偉哲;陳明文;管碧玲;王惠美;徐國勇;何欣純;高金素梅;張麗善;許淑華;呂玉玲;姚文智;劉建國,
105/03/07,紅樓101會議室,經濟委員會,無,立法院第9屆第1會期經濟委員會第2次全體委員會議,邀請經濟部部長列席報告業務概況，並備質詢。,林岱樺;邱議瑩;廖國棟Sufin．Siluko;黃偉哲;高志鵬;徐永明;王惠美;陳明文;邱志偉;蘇治芬;孔文吉;蘇震清;管碧玲;鄭天財Sra．Kacaw;黃昭順;林俊憲;賴瑞隆;張麗善;賴士葆;黃國書;蔡易餘;洪慈庸;蕭美琴;徐榛蔚;江啟臣;李昆澤;鄭運鵬;林為洲;盧秀燕;劉建國;鍾佳濱;陳歐珀;顏寬恒;劉櫂豪;徐國勇;葉宜津;陳雪生;簡東明Uliw．Qaljupayare;蔣乃辛;周陳秀霞;羅明才;吳秉叡;吳焜裕;何欣純;陳曼麗;高金素梅;許淑華;姚文智;呂玉玲;莊瑞雄;蔡培慧,
105/03/07,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第1會期社會福利及衛生環境委員會第2次全體委員會議,一、邀請衛生福利部蔣部長丙煌率所屬單位主管列席報告業務概況及立法計畫，並備質詢。 二、邀請衛生福利部、勞動部、教育部就「如何因應重大流感疫情衍生之急診壅塞、加護病房不敷使用、民眾不願配合轉診、高危險群流感疫苗接種率不足、缺乏全國一致停課標準、家庭照顧假無給薪、各縣市幼兒園退費標準不一等問題」列席報告，並備質詢。,劉建國;陳瑩;洪慈庸;林靜儀;蔣萬安;陳宜民;吳玉琴;鍾孔炤;王育敏;黃秀芳;吳焜裕;陳曼麗;李彥秀;林淑芬;黃昭順;楊曜;賴士葆;盧秀燕;李昆澤;蘇巧慧;王榮璋;江啟臣;賴瑞隆;鍾佳濱;高金素梅;邱志偉;黃偉哲;簡東明Uliw．Qaljupayare;劉櫂豪;林俊憲;顏寬恒;徐國勇;徐永明;孔文吉;徐榛蔚;林為洲;蔣乃辛;羅明才;周陳秀霞;王惠美;蕭美琴;管碧玲;何欣純;陳歐珀;陳亭妃;張麗善;呂玉玲;姚文智;吳秉叡,
105/03/07,紅樓301會議室,外交及國防委員會,無,立法院第9屆第1會期外交及國防委員會第2次全體委員會議,邀請外交部部長林永樂報告業務概況暨馬英九總統出訪「久安專案」之籌備概況，並備質詢。,林昶佐;王定宇;陳亭妃;徐志榮;羅致政;江啟臣;呂孫綾;劉世芳;馬文君;蔡適應;呂玉玲;陳明文;管碧玲;許淑華;顏寬恒;林俊憲;簡東明Uliw．Qaljupayare;徐國勇;徐永明;徐榛蔚;林為洲;盧秀燕;孔文吉;賴士葆;邱志偉;洪慈庸;葉宜津;蔣乃辛;周陳秀霞;羅明才;黃偉哲;王惠美;陳歐珀;劉櫂豪;鄭麗君;何欣純;高金素梅;姚文智;莊瑞雄;張麗善;蔡易餘,
105/03/08,紅樓201會議室,程序委員會,無,第9屆第1會期程序委員會第1次會議, 一、選舉第9屆第1會期本會召集委員  二、審定本院第9屆第1會期第4次會議議事日程及人民請願案,,
105/03/09,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第1會期教育及文化委員會第4次全體委員會議,一、邀請行政院原子能委員會主任委員列席報告業務概況，並備質詢。二、審查105年度原子能委員會主管核子事故緊急應變基金附屬單位預算案。(詢答),陳學聖;柯志恩;蔣乃辛;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;鄭麗君;何欣純;吳思瑤;蘇巧慧;鍾佳濱;黃國書;張廖萬堅;陳曼麗;李彥秀;吳志揚;孔文吉,
105/03/09,紅樓301會議室,外交及國防委員會,無,立法院第9屆第1會期外交及國防委員會第3次全體委員會議,邀請國防部部長高廣圻報告業務概況，並備質詢。,林昶佐;陳亭妃;王定宇;江啟臣;羅致政;劉世芳;呂玉玲;蔡適應;呂孫綾;馬文君;葉宜津;管碧玲;黃偉哲;陳明文;林俊憲;鍾佳濱;賴瑞隆;高金素梅;徐榛蔚;吳志揚;徐國勇;陳瑩;盧秀燕;徐永明;劉櫂豪;黃昭順;羅明才;曾銘宗;李彥秀;廖國棟Sufin．Siluko;陳歐珀;蕭美琴;周陳秀霞;邱志偉;鄭天財Sra．Kacaw;蔣乃辛;王惠美;陳怡潔;林為洲;張麗善;姚文智;林德福;許淑華;賴士葆;顏寬恒,
105/03/09,紅樓201會議室,交通委員會,無,立法院第9屆第1會期交通委員會第2次全體委員會議,邀請國家通訊傳播委員會主任委員石世豪列席就「近來媒體併購案及反媒體壟斷事項」提出報告，並備質詢。(3月7日、9日及10日三天一次會),林俊憲;鄭寶清;陳歐珀;李昆澤;劉櫂豪;葉宜津;鄭運鵬;鄭天財Sra．Kacaw;陳素月;蕭美琴;簡東明Uliw．Qaljupayare;趙正宇;黃國昌;邱志偉;徐永明;陳明文;黃偉哲;黃昭順;江啟臣;徐榛蔚;羅明才;鍾佳濱;陳亭妃;吳志揚;王惠美;賴士葆;廖國棟Sufin．Siluko;盧秀燕;徐國勇;李彥秀;林德福;陳瑩;邱議瑩;管碧玲;蔣乃辛;何欣純;賴瑞隆;林為洲;張麗善;姚文智;呂玉玲;陳雪生;許淑華;孔文吉;顏寬恒;陳其邁;蔡易餘,
105/03/09,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會第3次全體委員會議,併案審查(一)民進黨黨團擬具「總統職務交接條例草案」、(二)委員李應元等17人擬具「總統職務交接條例草案」、(三)時代力量黨團擬具「總統、副總統交接條例草案」、(四)親民黨黨團擬具「總統交接條例草案」、(五)國民黨黨團擬具「總統副總統職務交接條例草案」案。【第(二)案至第(五)案如經院會復議，則不予審查】 。,林德福;柯建銘;張宏陸;周陳秀霞;顧立雄;林為洲;許毓仁;李俊俋;周春米;陳亭妃;許淑華;蔡易餘;尤美女;李彥秀;鄭天財Sra．Kacaw;曾銘宗;賴士葆;林俊憲;劉櫂豪;陳明文;徐永明;陳宜民;黃昭順;黃偉哲;羅明才;鍾佳濱;徐榛蔚;盧秀燕;徐國勇;江啟臣;王育敏;廖國棟Sufin．Siluko;蕭美琴;陳瑩;羅致政;邱志偉;管碧玲;蔣乃辛;賴瑞隆;陳怡潔;張麗善;姚文智;呂玉玲;段宜康;葉宜津;陳雪生;王惠美;陳歐珀;顏寬恒,
105/03/09,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第1會期教育及文化委員會第3次全體委員會議,邀請科技部部長列席報告業務概況，並備質詢。,蘇巧慧;張廖萬堅;黃國書;柯志恩;吳志揚;鍾佳濱;吳思瑤;鄭麗君;高金素梅;許毓仁;蔣乃辛;何欣純;許智傑;陳學聖;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;陳宜民;徐國勇;賴瑞隆;吳焜裕;邱志偉;李彥秀;林俊憲;陳亭妃;陳瑩;林德福;黃偉哲;蔣萬安;陳明文;劉櫂豪;盧秀燕;黃昭順;鄭天財Sra．Kacaw;賴士葆;羅明才;王惠美;陳歐珀;徐榛蔚;蕭美琴;李昆澤;周陳秀霞;劉建國;張麗善;陳怡潔;林為洲;廖國棟Sufin．Siluko;姚文智;呂玉玲;顏寬恒,
105/03/09,紅樓202會議室,內政委員會,無,立法院第9屆第1會期內政委員會第2次全體委員會議,一、審查行政院函請審議「災害防救法第四十七條之一條文修正草案」案。 二、審查本院委員王定宇等37人擬具「災害防救法部分條文修正草案」案。 三、審查本院委員陳亭妃等20人擬具「災害防救法部分條文修正草案」案。 四、審查本院委員何欣純等22人擬具「災害防救法部分條文修正草案」案。 五、審查本院委員黃偉哲等24人擬具「災害防救法部分條文修正草案」案。 六、審查本院委員曾銘宗等17人擬具「災害防救法第四十四條及第四十四條之一條文修正草案」案。 七、審查本院時代力量黨團擬具「災害防救法部分條文修正草案」案 八、審查本院委員葉宜津等23人擬具「災害防救法部分條文修正草案」案。 九、審查本院委員林俊憲等44人擬具「災害防救法部分條文修正草案」案。 十、審查本院親民黨黨團擬具「災害防救法部分條文修正草案」案。,莊瑞雄;林麗蟬;黃昭順;徐榛蔚;洪宗熠;賴瑞隆;陳怡潔;姚文智;陳超明;李俊俋;林俊憲;鍾佳濱;許毓仁;陳亭妃;邱志偉;徐永明;鄭運鵬;劉櫂豪;邱議瑩;黃偉哲;孔文吉;吳志揚;王惠美;賴士葆;盧秀燕;徐國勇;吳焜裕;廖國棟Sufin．Siluko;李彥秀;林德福;簡東明Uliw．Qaljupayare;蕭美琴;陳瑩;周陳秀霞;葉宜津;管碧玲;蔣乃辛;何欣純;王定宇;林為洲;張麗善;曾銘宗;江啟臣;呂玉玲;陳其邁;陳歐珀;許淑華;蔡培慧;羅明才;陳明文,
105/03/09,紅樓101會議室,經濟委員會,無,立法院第9屆第1會期經濟委員會第3次全體委員會議,邀請經濟部部長、公平交易委員會主任委員、國家通訊傳播委員會主任委員就「中嘉轉售案」以及如何從美國禁止或限制中國大陸資金投資、收購其本土產業之案例檢討改進台灣就陸資投資案審議之法規範及審議程序，進行報告，並備質詢。,林岱樺;廖國棟Sufin．Siluko;徐永明;邱議瑩;黃偉哲;陳明文;張麗善;邱志偉;蘇震清;管碧玲;王惠美;蘇治芬;江啟臣;高志鵬;林俊憲;吳秉叡;鄭運鵬;陳亭妃;劉建國;李昆澤;吳志揚;鍾佳濱;賴士葆;羅明才;陳曼麗;徐榛蔚;林德福;鄭天財Sra．Kacaw;徐國勇;盧秀燕;陳歐珀;李彥秀;劉櫂豪;簡東明Uliw．Qaljupayare;高金素梅;蕭美琴;陳瑩;周陳秀霞;何欣純;蔣乃辛;賴瑞隆;林為洲;陳怡潔;黃國書;姚文智;蘇巧慧;呂玉玲;陳雪生;許淑華;孔文吉,
105/03/09,九樓大禮堂,財政委員會,無,立法院第9屆第1會期財政委員會第2次全體委員會議,105年3月9日（星期三） 邀請財政部張部長盛和率所屬機關首長暨國營事業董事長、總經理(含各轉投資事業機構公股代表之董、監事)列席業務報告，並備質詢。 (105年3月7日（星期一）、3月9日（星期三）及3月10日（星期四）上午9時至12時、下午2時30分至5時30分【三天一次會】),曾銘宗;吳秉叡;盧秀燕;賴士葆;徐國勇;王榮璋;黃國昌;李應元;陳賴素美;林德福;羅明才;鍾佳濱;費鴻泰;林俊憲;鄭天財Sra．Kacaw;廖國棟Sufin．Siluko;陳亭妃;王惠美;陳歐珀;黃昭順;陳明文;黃偉哲;劉櫂豪;蔣萬安;吳志揚;徐榛蔚;高金素梅;蕭美琴;蔣乃辛;何欣純;邱志偉;張麗善;林為洲;林淑芬;呂玉玲;余宛如;江永昌;顏寬恒,
105/03/09,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第1會期社會福利及衛生環境委員會第3次全體委員會議,邀請行政院環境保護署魏署長國彥、經濟部、衛生福利部、教育部、台灣電力公司就「第21屆聯合國全球氣候高峰會對我國溫室氣體排放及能源供應對策之影響」列席報告，並備質詢。,劉建國;洪慈庸;陳宜民;吳焜裕;李彥秀;王育敏;陳瑩;吳玉琴;蔣萬安;陳曼麗;賴瑞隆;黃秀芳;林淑芬;王榮璋;楊曜;林靜儀;蕭美琴;羅明才;盧秀燕;邱志偉;廖國棟Sufin．Siluko;林德福;鄭天財Sra．Kacaw;陳亭妃;林俊憲;王惠美;陳歐珀;黃昭順;黃偉哲;陳明文;鍾佳濱;賴士葆;吳志揚;徐榛蔚;高金素梅;徐國勇;蔣乃辛;何欣純;李昆澤;劉櫂豪;周陳秀霞;張麗善;陳怡潔;林為洲;呂玉玲;吳秉叡;顏寬恒,
105/03/10,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會第4次全體委員會議,一、邀請立法院秘書長、立法院法制局局長就「立法院法制局之定位及其功能業務」進行專題報告，並備質詢。二、審查委員陳亭妃等21人擬具「立法院組織法部分條文修正草案」案。三、審查委員賴瑞隆等17人 擬具「立法院組織法部分條文修正草案」案。四、審查委員趙天麟等21人擬具「立法院組織法刪除第七條條文草案」案。五、審查時代力量黨團擬具「立法院組織法第三條及第五條條文修正草案」案。六、審查委員陳亭妃等21人擬具「立法院各委員會組織法第八條及第九條條文修正草案」案。七、審查委員賴瑞隆等17人擬具「立法院各委員會組織法部分條文修正草案」案。八、審查委員陳明文等26人擬具「立法院各委員會組織法部分條文修正草案」案。九、審查時代力量黨團擬具「立法院各委員會組織法第八條及第九條條文修正草案」案。十、審查親民黨黨團擬具「立法院職權行使法第七十條及第七十一條之一條文修正草案」案。十一、審查親民黨黨團擬具「立法院職權行使法部分條文修正草案」案。十二、審查委員賴瑞隆等17人 擬具「立法院職權行使法第十五條之二及第四十五條條文修正草案」案。十三、審查委員蘇巧慧等24人擬具「立法院職權行使法部分條文修正草案」案。十四、審查時代力量黨團擬具「立法院職權行使法第七十條條文修正草案」案。十五、審查時代力量黨團擬具「立法院職權行使法部分條文修正草案」案。十六、審查委員賴瑞隆等16人擬具「立法委員行為法部分條文修正草案」案。十七、審查委員陳亭妃等21人擬具「立法院修憲委員會組織規程增訂第六條之一條文草案」案。十八、審查委員陳亭妃等21人擬具「立法院程序委員會組織規程第七條條文修正草案」案。十九、審查委員鄭運鵬等16人擬具「立法院程序委員會組織規程第四條條文修正草案」案。二十、審查委員陳明文等23人擬具「立法院程序委員會組織規程部分條文修正草案」案。二十一、審查委員趙天麟等20人 擬具廢止「立法院程序委員會組織規程」案。二十二、審查委員陳亭妃等20人擬具「立法院議事規則刪除第六十一條條文草案」案。二十三、審查委員賴瑞隆等16人擬具「立法院議事規則第九條及第二十二條條文修正草案」案。二十四、審查時代力量黨團擬具「立法院議事規則第六十一條及第六十二條條文修正草案」案。二十五、審查親民黨黨團擬具「立法院會議錄影錄音管理播送辦法草案」案。二十六、審查委員鄭運鵬等16人擬具「立法院網路國民提案實施辦法草案」案。 ,柯建銘;林德福;段宜康;周陳秀霞;蔡易餘;許毓仁;林為洲;周春米;顧立雄;尤美女;許淑華;李俊俋;賴瑞隆;鄭天財Sra．Kacaw;江啟臣;孔文吉;盧秀燕;鄭運鵬;徐國勇;黃昭順;廖國棟Sufin．Siluko;吳志揚;賴士葆;徐永明;蔣乃辛;李彥秀;林俊憲;鍾佳濱;邱志偉;高金素梅;陳雪生;羅明才;王育敏;劉櫂豪;張麗善;黃偉哲;陳亭妃;陳學聖;王惠美;蘇巧慧;張宏陸;劉世芳;陳歐珀,
105/03/10,九樓大禮堂,財政委員會,無,立法院第9屆第1會期財政委員會第2次全體委員會議,105年3月10日（星期四） 邀請中央銀行彭總裁淮南率所屬單位主管暨財金資訊股份有限公司董事長列席業務報告，並備質詢。(105年3月7日（星期一）、3月9日（星期三）及3月10日（星期四）上午9時至12時、下午2時30分至5時30分【三天一次會】),曾銘宗;盧秀燕;吳秉叡;賴士葆;徐國勇;吳志揚;李應元;費鴻泰;陳賴素美;羅明才;黃國昌;黃昭順;廖國棟Sufin．Siluko;陳亭妃;黃偉哲;陳歐珀;鄭運鵬;林德福;蕭美琴;蔣乃辛;蔣萬安;管碧玲;高金素梅;林俊憲;邱志偉;張麗善;劉櫂豪;江永昌;王榮璋,
105/03/10,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第1會期教育及文化委員會第5次全體委員會議,一、邀請教育部部長列席專題報告「高教藍圖創新計畫」，並備質詢。二、邀請教育部部長及勞動部部長列席專題報告「外國頂尖人才來台任教相關辦法」，並備質詢。,吳志揚;柯志恩;黃國書;張廖萬堅;蘇巧慧;吳思瑤;林靜儀;蔣乃辛;鄭麗君;許智傑;高金素梅;許毓仁;何欣純;陳學聖;鍾佳濱;蔣萬安;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;陳亭妃;孔文吉;蔡易餘;盧秀燕;王定宇;鄭天財Sra．Kacaw;李昆澤;賴士葆;鄭運鵬;黃偉哲;陳歐珀;林德福;蕭美琴;徐永明;李彥秀;黃昭順;林俊憲;管碧玲;邱志偉;周陳秀霞;陳雪生;徐國勇;羅明才;張麗善;廖國棟Sufin．Siluko;陳宜民;吳焜裕;王惠美;鍾孔炤,
105/03/10,紅樓301會議室,外交及國防委員會,無,立法院第9屆第1會期外交及國防委員會第4次全體委員會議,邀請僑務委員會委員長陳士魁報告業務概況，並備質詢。,陳亭妃;呂孫綾;王定宇;羅致政;林昶佐;劉世芳;江啟臣;蔡適應;邱志偉;黃偉哲;賴士葆;陳歐珀;盧秀燕;鄭運鵬;林德福;孔文吉;徐國勇;吳志揚;黃昭順;廖國棟Sufin．Siluko;徐永明;蔣乃辛;李彥秀;林俊憲;鍾佳濱;高金素梅;陳雪生;羅明才;林為洲;劉櫂豪;張麗善;許淑華,
105/03/10,紅樓201會議室,交通委員會,無,立法院第9屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員許俊逸列席報告業務概況，並備質詢。(3月7日、9日及10日三天一次會),鄭寶清;鄭運鵬;李昆澤;簡東明Uliw．Qaljupayare;鄭天財Sra．Kacaw;林俊憲;蕭美琴;葉宜津;陳歐珀;李鴻鈞;陳雪生;趙正宇;劉櫂豪;鍾佳濱;黃偉哲;孔文吉;賴士葆;陳亭妃;黃昭順;廖國棟Sufin．Siluko;吳志揚;林德福;盧秀燕;徐國勇;江啟臣;徐永明;蔣乃辛;管碧玲;何欣純;邱志偉;高金素梅;羅明才;林為洲;陳其邁;張麗善;許淑華,
105/03/10,群賢樓801會議室,社會福利及衛生環境委員會,無,舉行「銀色海嘯來襲－如何推動長照保險制度」公聽會,討論題綱：一、相較於稅收制，何以長照保險制度更能提供我國長照體系充足穩定之財源？二、長照保險納保年齡應如何訂定，方能兼顧長照服務供需平衡與長照保險財務穩定？三、基於使用者付費原則，長照保險對象應自行負擔部分費用。考量我國人口老化快速，應如何訂定一般民眾應負擔之長照保險給付費用比例，以確保長照保險財務收支長期維持平衡？四、按行政院版「長期照顧保險法」草案之規劃，有何應補強修正之處？五、以我國長照資源建置現況，長照保險之實施期程與方式應如何制定？,,
