07095	07095 赤藻糖醇	2013-10-25	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8283&chk=4E4B6D1A-CABE-40F9-A3A5-D80D29D6CF79	
08001	08001 維生素A粉末	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2756&chk=F3254CB2-AE59-4DBF-A3F9-066CB57107B4	
08002	08002 維生素A油溶液	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2757&chk=17E646D9-B2D7-45B4-B63A-6F517B319A71	
08003	08003 維生素A脂肪酸酯 (油溶液)	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2758&chk=6383EC77-0492-4A2D-99DA-70BCB1B89992	
08004	08004 鹽酸硫胺明 (維生素B1)	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2759&chk=CABA7D28-0180-4D9D-9B03-50B56B7952DB	
08005	08005 硝酸硫胺明	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2760&chk=D63C7414-9C8F-4D2D-9B07-FA818333F6C0	
08008	08008 核黃素 (維生素B2)	2013-10-25	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2761&chk=B5C8D7D0-81F5-46AE-8BFB-6B2789529340	
08009	08009 核黃素磷酸鈉	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2762&chk=7D7804F4-FF60-4732-BF19-80015CB2164A	
08010	08010 鹽酸吡哆辛 (維生素B6)	2013-10-25	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2763&chk=AE915CC4-6AE2-4778-B64A-68BFDE8A3185	
08011	08011 氰鈷胺明 (維生素B12)	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2764&chk=1E2AA434-97A6-45B4-B614-65D222ED9506	
08012	08012 L－抗壞血酸 (維生素C)	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2765&chk=6DC710EB-F4E3-4322-9B25-362941FC2DE5	
08013	08013 L－抗壞血酸鈉	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2766&chk=B2396C0F-F306-4DAF-B337-E958908FADAE	
08014	08014 L－抗壞血酸硬脂酸酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2767&chk=D12168E8-18FA-40BC-8B41-88A7715520E0	
08015	08015 L－抗壞血酸棕櫚酸酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2768&chk=4E54CC31-7D13-4605-ABA2-DB5F365906CD	
08016	08016 鈣化醇 (維生素D2)	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2769&chk=C6DC8AF0-2502-4EC8-85E7-8176D46FE218	
08018	08018 生育醇 (維生素E)	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2770&chk=F9F12F77-DAF2-428F-8514-9DF207951D32	
08020	08020 混合濃縮生育醇	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2771&chk=8C060FC6-AE2F-43DC-8FCE-4241D764DB6E	
08021	08021 濃縮d-α-生育醇	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2772&chk=FD7733CC-46F7-42A1-BB9A-B43B2D2A397F	
08022	08022 醋酸d -α-生育醇酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2773&chk=09537965-8EF6-4358-8368-1994B0097E78	
08023	08023 醋酸dl-α-生育醇酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2774&chk=DF3BD9FD-FFAF-4199-9FA9-21E790491EAF	
08024	08024 濃縮醋酸d-α-生育醇酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2776&chk=C3E14CE3-496B-4316-84FA-1AB5F390BA82	
08025	08025 酸式丁二酸d－α－生育醇酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2777&chk=C80BB978-BF33-49BD-99D2-42B2D22E3035	
08026	08026 菸鹼酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2780&chk=8DA93F90-005D-4876-ABC0-A67D9BAFD983	
08027	08027 菸鹼醯胺	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2782&chk=90D038AF-C878-461D-9D02-42821340B566	
08028	08028 葉酸	2013-10-25	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2784&chk=251995F1-8B60-4290-9D70-A5178F0311D4	
08030	08030 氧化鈣	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2785&chk=96941205-5B81-4326-B893-3DB3B3E59E9D	
08031	08031 碳酸鈣	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2786&chk=876777A8-957E-4685-8FDD-83CE9511674A	
08032	08032 還原鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2787&chk=0FAD2C1C-26D8-4DC4-BA56-D7EA36065EB5	
08033	08033 焦磷酸鐵	2016-11-09	http://www.fda.gov.tw:8080/TC/siteListContent.aspx?sid=1798&id=22006	
08034	08034 羰基鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2789&chk=883BAA7D-9752-4A74-94F8-AF6A016FBED7	
08035	08035 電解鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2790&chk=BFA49EE0-A3C4-4C10-A11E-63F04C700A41	
08036	08036 檸檬酸鐵銨	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2791&chk=BA4F9F6B-5164-495A-AC1B-941BB3EC4A9F	
08037	08037 氯化鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2792&chk=55A9AFD9-6524-4FBA-9581-38F59E1911CC	
08038	08038 檸檬酸鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2793&chk=4F525F06-857A-4D76-99C5-910995CD5E35	
08039	08039 硫酸亞鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2794&chk=3D422FC6-2268-409D-BBCB-F2C1A1ABF1E1	
08040	08040 乳酸亞鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3482&chk=00497DD2-B219-4BD9-801A-1EAD1E1559DC	
08041	08041 檸檬酸亞鐵鈉	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2795&chk=10387ED1-294B-402A-8783-1E2ED900D88A	
08042	08042 碘化鉀	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2796&chk=A8B7A0D3-4A92-46C8-9684-E71F20414692	
08043	08043 碘酸鉀	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2797&chk=8A743E0E-6B75-43E1-B9C5-CE5B4FD00F21	
08044	08044 甲基柑果苷(維生素P)	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2798&chk=C356C073-5107-4F66-AA07-561474A2EC16	
08045	08045 維生素K3	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2799&chk=8155CE8E-3958-47CA-975E-74651E029D3E	
08047	08047 鹽酸L-組織胺鹽	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2800&chk=7BCEDC69-E501-486B-98AD-4BBED3199E0C	
08048	08048 L-異白胺酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2801&chk=AFE780E1-3AD0-4D7D-8C60-8CFA093D8BA6	
08049	08049 DL-色胺酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2802&chk=E36A16F0-669B-474E-B169-A4EB7EF4F120	
08050	08050 L-色胺酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2803&chk=BDC92EFB-DE80-4382-8A6D-055E1952DA71	
08051	08051 L－α胺基異戊酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2804&chk=2631FBFC-B96B-45B0-BC15-A081B80379DC	
08053	08053 L－乙二胺己酸L－麩酸酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2805&chk=D55702CC-998C-4C87-AE47-1A16756FE5AC	
08054	08054 鹽酸L－二胺基己酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2806&chk=9BFCF3C8-3CA5-467C-85E2-5AC7E18E6D26	
08055	08055 DL－蛋胺酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2807&chk=330A6193-E348-4D0C-A2B9-6D32625F944A	
08056	08056 L－蛋胺酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2808&chk=6EC9EF30-5DDC-4F2D-92E9-8B5FAAAD9055	
08057	08057 L－苯丙胺酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2809&chk=8EF6D718-BD79-4689-9A92-5FF3122BBF10	
08058	08058 DL－羥丁胺酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2810&chk=F74E11D0-0732-4EB2-A3F7-1E09B9457C3D	
08059	08059 L－羥丁胺酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2811&chk=4171AA82-0A78-43F6-9123-A905C0282D52	
08061	08061 本多酸鈉	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2812&chk=0B7A521D-BDDC-4A45-8360-FFAC220E81D3	
08062	08062 本多酸鈣	2016-11-15	http://www.fda.gov.tw:8080/TC/siteListContent.aspx?sid=1798&id=22073	
08063	08063 氯化鉀	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2814&chk=908B7A79-E251-4CDB-9B4B-02A94EE8CEDB	
08064	08064 硫酸鎂	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2815&chk=4EE88EF8-2C00-4498-B2CA-786B5D8A3C29	
08066	08066 重酒石酸膽鹼	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2816&chk=44448EFB-7256-45F5-87A1-F3B87EB7EE0F	
08067	08067 氯化膽鹼	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2817&chk=7CDC1879-B467-4A9E-805B-0A60B5FC6122	
08078	08078 葡萄糖酸亞鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3829&chk=2DA42763-6456-4767-A4B2-70F83DF5BFBC	
08080	08080 氧化鎂	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3830&chk=1A5D594C-1CF8-471D-9370-AAC85C94CD5D	
08087	08087 硫酸錳	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3831&chk=13AFDC5A-A744-46D3-A503-9A38C7A0749B	
08105	08105 葡萄糖酸鎂	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3832&chk=96FB9811-9BC4-4285-B599-FF298248DFB8	
08106	08106 氫氧化鎂	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3833&chk=778AFDC4-74E5-454E-BEF2-6DC80C1E3056	
08113	08113 磷酸二氫鈣	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2818&chk=CE8127C6-FE18-4B9B-87C4-812B2F5F6841	
08114	08114 磷酸氫鈣	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2819&chk=09D721F6-D582-40AE-970A-E654C4DBEF28	
08116	08116 磷酸鈣	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2820&chk=9A9EC1BA-26BC-4C8A-8783-7F8A932BBDAE	
08117	08117 乳酸鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2821&chk=02EEE29F-9FAF-45CF-AC42-8228F09215D0	
08118	08118 乳酸鈣	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2822&chk=55E96019-A01F-4A25-BCC8-C6FA0EDDCBA4	
08132	08132 合成玉米黃素	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3834&chk=4A6F2219-384C-49DC-8BB6-5D21EF83B4A7	
08133	08133 葉黃素	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3835&chk=44285DD5-0739-459E-A3A4-B1F70B2DD970	
08137	08137 檸檬酸鈣	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3836&chk=539711A8-A32B-434C-9608-F76E34D22B56	
08139	08139 合成番茄紅素	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3837&chk=0D2C5803-B54C-4F64-9F02-C697673F31CC	
08140	08140 葡萄糖酸鈣	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2823&chk=3E3D04F6-8418-4024-838B-7599BACB9E48	
08281	08281 鉬酸鈉	2016-11-02	http://www.fda.gov.tw:8080/TC/siteListContent.aspx?sid=1798&id=21970	
08318	08318 乙烯二胺四醋酸鐵鈉	2016-11-24	http://www.fda.gov.tw:8080/TC/siteListContent.aspx?sid=1798&id=22127	
08319	08319 亞鐵磷酸銨	2016-11-02	http://www.fda.gov.tw:8080/TC/siteListContent.aspx?sid=1798&id=21965	
08320	08320 氟化鉀	2017-02-24	http://www.fda.gov.tw:8080/TC/siteListContent.aspx?sid=1798&id=22744	
08321	08321 氟化鈉	2017-02-24	http://www.fda.gov.tw:8080/TC/siteListContent.aspx?sid=1798&id=22743	
09001	09001 食用紅色六號	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2824&chk=170D4A8A-1305-405D-B0E3-42EF0B9F439C	
09002	09002 食用紅色七號	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2825&chk=3820F66A-B5C5-441A-87D6-FD82727CDFF7	
09003	09003 食用紅色七號鋁麗基	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2826&chk=A629282B-F9DB-4459-869B-10D37C3C36C4	
09004	09004 食用黃色四號	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2827&chk=A5937AAB-AEC9-4A1A-833E-B2477EFB3A9D	
09005	09005 食用黃色四號鋁麗基	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2828&chk=31011FB8-24BA-4BE2-9DA1-E111E21D4BD2	
09006	09006 食用黃色五號	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3483&chk=B11BF06D-AAB7-4F13-ADED-3081DB58969E	
09007	09007 食用黃色五號鋁麗基	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2829&chk=504F7C75-7125-4FF2-9833-30007BED345F	
09008	09008 食用綠色三號	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2830&chk=6A36A6B1-5B35-4127-8441-D315DBD62AB6	
09009	09009 食用綠色三號鋁麗基	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2831&chk=0C2CD735-9D31-487F-BE52-D51DF331B6DF	
09010	09010 食用藍色一號	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2832&chk=C6A85A82-3B4C-458A-954C-2B39B082A3DF	
09011	09011 食用藍色一號鋁麗基	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2833&chk=B52459F9-0862-4046-998B-7484B11D8FB0	
09012	09012 食用藍色二號	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2834&chk=FB4C7053-3EBD-4040-9785-7D4EACEEE81B	
09013	09013 食用藍色二號鋁麗基	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2835&chk=092F95C3-BB9D-4DBA-851B-7011FF6DC094	
09014	09014 β-胡蘿蔔素	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2836&chk=191C91E8-1B50-4692-B32C-83EE87FF83CB	
09015	09015 β-衍-8'-胡蘿蔔醛	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2837&chk=CDD7006C-2EB7-43EC-AFA3-D548BA3D2A8D	
09016	09016 β-衍-8'-胡蘿蔔酸乙酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2838&chk=A1124BC2-5868-46A0-B07F-65B5272D0EBF	
09017	09017 4,4-二酮-β-胡蘿蔔素	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2839&chk=F033B60D-38F4-4B72-9C14-5682F86EC3CC	
09020	09020 蟲漆酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2840&chk=B1714A93-4721-4B97-8926-964FD96088C2	
09021	09021 銅葉綠素	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2841&chk=2962CB1B-87BA-46C7-A6E0-CC7D5CC32F28	
09022	09022 銅葉綠素鈉	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2842&chk=FFD67579-DEB2-4252-806A-37BA0AA01554	
09023	09023 鐵葉綠素鈉	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2843&chk=6D19F83F-5B5B-4411-812A-1DF4BE4083F0	
09024	09024 三氧化二鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3838&chk=9B2D5333-8345-4365-A2E2-B7210F113D8C	
09024	09024 氧化鐵	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2844&chk=7BC318C6-BB4E-4602-89EF-BB378BC62401	
09027	09027 食用紅色四十號	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3484&chk=33C77213-9CA1-47F2-9780-81F2830F8916	
09028	09028 核黃素 (維生素B2)	2013-10-25	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2845&chk=1B6D6851-1BDC-4617-B0C9-4C00ECB462CC	
09029	09029 核黃素磷酸鈉	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2846&chk=768ED676-AF34-485A-8E0D-C16C42E20AB3	
09030	09030 二氧化鈦	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2847&chk=24987C4D-FF87-4BA4-BDBC-6D8F89D9E57C	
09031	09031 食用紅色四十號鋁麗基	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2848&chk=7F8C4DA7-74EB-47C7-ADCD-FE828860B1D1	
09033	09033 葉黃素	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3839&chk=F7D82A74-99F5-40F6-9DE8-F27C2C245261	
09034	09034 合成番茄紅素	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3840&chk=0B691F42-6B7B-4784-A50A-1661F045FC8E	
09039	09039 焦糖色素	2015-04-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=13308&chk=0b91940a-055a-4c52-a392-e66c49ddb12b	
10001	10001 乙酸乙酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2849&chk=58B12630-1E04-45EC-B78C-2B2774BC152A	
10002	10002 乙酸丁酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2850&chk=612A643B-7CE6-4FC1-8A78-DC3A4A696B40	
10003	10003 乙酸苄酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2851&chk=F7D47C01-8AD6-468F-9974-EAF873AB6B2A	
10004	10004 乙酸苯乙酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2852&chk=A1B22325-1D0F-4EE4-95DF-2E8A09F0286F	
10005	10005 乙酸松油腦酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2853&chk=859E9AE2-C3EF-43C4-B69C-44C574C300A3	
10006	10006 乙酸桂皮酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2854&chk=4C2D3BAA-56A3-4025-BC6B-1B80402F02E3	
10007	10007 乙酸香葉草酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2855&chk=E09DAB59-C633-460B-B19E-417BCC8203A1	
10008	10008 乙酸香茅酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2856&chk=AEDD192B-4D9C-454D-968F-61ADDD80C599	
10009	10009 乙酸沉香油酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2857&chk=7CFD1BA3-3EE5-456D-B71B-DBD2F640C38A	
10010	10010 乙酸異戊酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2858&chk=C4719C9C-AB2A-4AD1-910F-2BC0F5B0902C	
10011	10011 乙酸環己酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2859&chk=596AE052-0DC6-4F0E-8FB6-FFCF8DC52C37	
10012	10012 乙酸L－ 薄荷酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2860&chk=C8300306-B6CE-4EB4-870F-444E3229697B	
10013	10013 乙基香莢蘭醛	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2861&chk=A8CF9892-F0B5-4990-B6B2-6DA5D3190163	
10014	10014 乙醯乙酸乙酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2862&chk=F1C70B02-4486-41AA-A7D6-84FA5736FC06	
10015	10015 丁香醇	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2863&chk=56EE2D2D-19B9-4FEA-82B1-501F21C43329	
10016	10016 丁酸	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2864&chk=43D84E12-DD6A-4B13-B885-38E3A7752F7E	
10017	10017 丁酸乙酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2865&chk=DDB5DFF9-4342-4DD3-AFC1-D4932BD314D4	
10018	10018 丁酸丁酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2866&chk=60E31E74-96C4-4D4F-8EF5-E04BFE6F8B97	
10019	10019 丁酸異戊酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2867&chk=1C851763-3036-4C8F-82B1-CCC7F9DE0895	
10020	10020 丁酸環己酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2868&chk=DF8DAC2B-C6D9-41E5-B668-8593F1D4D421	
10021	10021 十一酸內酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2869&chk=33EB526B-D930-4C13-BFB5-08EF14B2327C	
10022	10022 大茴香醛	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2870&chk=D38B3EC0-25C2-4FE1-AF80-FA96397DE898	
10023	10023 己酸乙酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2871&chk=C3C9EABA-F507-4C6D-913F-A375F7D6EC43	
10024	10024 己酸丙烯酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2872&chk=CBA93ED0-F170-4734-9732-6AAE9AEB96A3	
10025	10025 壬酸內酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2873&chk=27E697AD-9A69-4B13-B4A2-177EA358CD9A	
10026	10026 甲酸香葉草酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2874&chk=58A26D6C-874E-406B-938F-E30BC5A18966	
10027	10027 甲酸異戊酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2875&chk=D024DBEB-1600-4DA6-B453-B8C2DD892D53	
10028	10028 甲酸香茅酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2876&chk=FEC9D7D0-DD5C-43E6-8DA7-EF3C1D79AAB0	
10029	10029 水楊酸甲酯 (冬綠油)	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2877&chk=DEB80891-ABD8-42D2-AACF-B4BBE92124A5	
10030	10030 丙酸乙酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2878&chk=97A68AD2-837F-40AE-A77F-5EA3CA83400D	
10031	10031 丙酸苄酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2879&chk=54350C86-E953-48E5-A9E9-9FF3104A474C	
10032	10032 丙酸異戊酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2880&chk=ACAB10C0-EE67-4BED-8810-973BA7888CC2	
10033	10033 甲基β－萘酮	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2881&chk=79A1430D-0D55-46C2-96B4-545074A46479	
10034	10034 N-甲基胺基苯甲酸甲酯	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2882&chk=26AEFFBC-1B9C-484F-9E3A-46F691BD74A8	
10035	10035 向日花香醛	2013-09-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2883&chk=5281941C-062D-4805-8BD8-87A918E8F5E6	
