澎湖縣馬公市東文里4-2號	1030302	1070301	中餐烹調丙級	原味花菜干餐廳	
臺中市烏日區中山路3段403巷16號	1020421	1060420	中餐烹調丙級		
臺中市北屯區四平路161號	1021201	1061130	中餐烹調丙級	台中市私立衛道中學	
彰化市卦山里卦山路13號	1030210	1070209	中餐烹調丙級		
基隆市基隆市義一路58號	1030102	1070101	中餐烹調乙級	小峨嵋川菜館	
臺北市信義區吳興街252號	1021216	1061215	中餐烹調丙級	臺北醫學大學附設醫院	
臺北市中山區中山北路二段92號	1030107	1070106	中餐烹調丙級		
臺北市中山區中山北路二段39巷3號	1030520	1070519	中餐烹調丙級	晶華國際酒店(股)公司	
臺北市中山區雙城街28巷3號2樓	1020907	1060906	中餐烹調丙級		
臺北市中山區樂群二路199號	1050115	1090114	中餐烹調丙級	宜華國際股份有限公司(台北萬豪酒店)	
臺北市中正區忠孝東路1段12號	1030607	1070606	中餐烹調丙級	台北喜來登大飯店	
臺中市南屯區東興路二段150號	1030412	1070411	中餐烹調丙級	非常棧飲食店	
臺北市松山區敦化南路一段25號2樓	1040918	1080917	中餐烹調丙級	吉品海鮮股份有限公司敦南分公司	
大樹區學城路一段153號	1030912	1070911	中餐烹調丙級	高雄義大皇冠假日飯店	
松山區南京東路三段255號	1020429	1060428	中餐烹調丙級	兄弟大飯店	
臺北市中山區林森北路369號	1040110	1080109	中餐烹調丙級	華泰大飯店	
臺北市北投區振興街45號	1030930	1070929	中餐烹調丙級		
新北市五股區五權七路77號	1040219	1080218	中餐烹調丙級	統鮮美食股份有限公司	
臺北市信義區忠孝東路5段10號	1020414	1060413	中餐烹調丙級		
臺北市中山區林森北路413號	1041121	1081120	中餐烹調丙級	百香融餐飲股份有限公司-儷宴會館	
臺北市大安區敦化南路2段201號	1030426	1070425	中餐烹調丙級	遠東國際大飯店	
高雄市前金區成功一路266號	1031130	1071129	中餐烹調丙級	漢來美食(股)公司高雄分公司	
臺北市中正區忠孝東路一段12號	1050116	1090115	中餐烹調丙級	台北喜來登大飯店	
臺北市信義區忠孝東路五段10號	1040120	1080119	中餐烹調丙級	台北W飯店	
臺北市中山區林森北路369號	1030418	1070417	中餐烹調丙級	華泰大飯店	
臺北市南港區重陽路263巷8號	1020606	1060605	中餐烹調丙級	第一餐盒股份有限公司	
臺北市中山區林森北路413號	1030428	1070427	中餐烹調丙級	百香融餐飲股份有限公司-儷宴會館	
臺北市大安區忠孝東路四段172號	1050319	1090318	中餐烹調丙級		
臺北市大同區承德路一段三號	1051019	1091018	中餐烹調丙級	雲朗觀光(股)-台北君品酒店	
臺北市信義區松仁路38號	1041111	1081110	中餐烹調丙級	台北寒舍艾美酒店	
	1020901	1060831	中餐烹調丙級		
臺北市中山區林森北路369號	1041003	1081002	中餐烹調丙級	華泰大飯店	
新北市新店區北新路三段219號2樓	1040130	1080129	中餐烹調丙級	彭園會館-新店館	
臺北市內湖區成功路二段325號	1040920	1080919	中餐烹調丙級		
臺北市萬華區康定路37號	1050104	1090103	中餐烹調乙級	國立臺灣大學醫學院附設醫院北護分院	
臺北市中山區合江街97號1樓	1040606	1080605	中餐烹調丙級		
臺北市內湖區港華街100號	1040130	1080129	中餐烹調丙級	味帝企業股份有限公司-麗山國小	
臺北市大同區承德路三段288號	1031014	1071013	中餐烹調丙級		
新北市五股區五權七路77號	1041024	1081023	中餐烹調乙級	統鮮美食股份有限公司	
新北市五股區五權七路77號	1041024	1081023	中餐烹調丙級	統鮮美食股份有限公司	
新北市汐止區仁愛路90號	1030125	1070124	中餐烹調丙級		
花蓮縣花蓮市府前路424號	1020708	1060707	中餐烹調丙級		
新北市新店區民生路29號	1040427	1080426	中餐烹調丙級	寬大食品有限公司	
臺北市中正區福州街12號	1030727	1070726	中餐烹調丙級		
臺北市信義區忠孝東路五段十號	1041212	1081211	中餐烹調丙級	時代國際飯店股份(有)	
臺北市中正區忠孝西路一段36號1樓	1030902	1070901	中餐烹調丙級		
臺北市中山區林森北路369號	1040419	1080418	中餐烹調丙級	華泰大飯店	
臺北市萬華區艋舺大道275巷15號1樓	1021113	1061112	中餐烹調丙級		
臺北市信義區松壽路2號	1031004	1071003	中餐烹調丙級	台北君悅大飯店	
花蓮市美工路15號	1030317	1070316	中餐烹調丙級	香又香餐盒食品有限公司	
